Date,Open,High,Low,Close,Adj Close,Volume
2017-10-30,79.19999694824219,79.19999694824219,78.61000061035156,78.91999816894531,76.11534118652344,2400
2017-10-31,79.16000366210938,79.75,79.11000061035156,79.75,76.91585540771484,3100
2017-11-01,80.06999969482422,80.06999969482422,78.90599822998047,79.30999755859375,76.49148559570312,2700
2017-11-02,79.05999755859375,79.13500213623047,79.05999755859375,79.13500213623047,76.32271575927734,600
2017-11-03,79.08000183105469,79.74700164794922,79.08000183105469,79.65799713134766,76.82711029052734,2000
2017-11-06,79.8499984741211,80.25,79.8499984741211,80.25,77.39807891845703,1300
2017-11-07,80.08999633789062,80.08999633789062,79.29000091552734,79.29000091552734,76.47219848632812,1800
2017-11-08,79.4800033569336,80.08999633789062,79.45999908447266,80.08999633789062,77.24375915527344,1600
2017-11-09,79.83999633789062,79.83999633789062,78.69000244140625,79.14299774169922,76.3304214477539,2900
2017-11-10,79.3010025024414,79.3010025024414,79.16000366210938,79.16000366210938,76.34683227539062,900
2017-11-13,79.1500015258789,79.72000122070312,78.94999694824219,79.66999816894531,76.83868408203125,1800
2017-11-14,79.4000015258789,79.4000015258789,79.16999816894531,79.34600067138672,76.52621459960938,1700
2017-11-15,78.9000015258789,79.47899627685547,78.5,79.26000213623047,76.44326782226562,2500
2017-11-16,80.02999877929688,80.55000305175781,80.0,80.55000305175781,77.68742370605469,1800
2017-11-17,80.44000244140625,80.48999786376953,80.44000244140625,80.48999786376953,77.62955474853516,900
2017-11-20,81.16999816894531,81.62899780273438,81.16999816894531,81.51899719238281,78.62197875976562,1200
2017-11-21,82.29000091552734,82.6500015258789,82.2300033569336,82.58000183105469,79.6452865600586,2900
2017-11-22,82.5999984741211,82.5999984741211,82.5,82.5999984741211,79.66456604003906,1600
2017-11-24,82.66000366210938,82.81999969482422,82.66000366210938,82.76599884033203,79.82466125488281,1200
2017-11-27,82.5999984741211,82.83000183105469,82.2979965209961,82.2979965209961,79.37329864501953,2500
2017-11-28,82.1500015258789,82.1500015258789,81.6500015258789,81.98999786376953,79.07624053955078,1600
2017-11-29,81.72000122070312,81.72000122070312,79.82599639892578,79.87000274658203,77.03158569335938,2200
2017-11-30,80.25,80.25,79.93499755859375,80.1500015258789,77.3016357421875,3200
2017-12-01,79.8499984741211,79.9000015258789,78.3499984741211,79.44999694824219,76.62650299072266,4500
2017-12-04,79.88999938964844,79.88999938964844,78.16000366210938,78.4000015258789,75.61383056640625,3200
2017-12-05,78.56999969482422,78.98999786376953,78.37300109863281,78.37300109863281,75.5877914428711,2600
2017-12-06,77.81999969482422,78.48999786376953,77.81999969482422,77.86399841308594,75.09687805175781,2000
2017-12-07,78.2300033569336,79.11000061035156,78.2300033569336,79.11000061035156,76.29859924316406,800
2017-12-08,79.79000091552734,79.81999969482422,79.12999725341797,79.19300079345703,76.37865447998047,3200
2017-12-11,79.5,79.62999725341797,79.4800033569336,79.57099914550781,76.74320983886719,1500
2017-12-12,79.44000244140625,79.47000122070312,79.19000244140625,79.3499984741211,76.53007507324219,4000
2017-12-13,79.44999694824219,79.69999694824219,79.44999694824219,79.69999694824219,76.86762237548828,1300
2017-12-14,79.54000091552734,79.7699966430664,79.4000015258789,79.4000015258789,76.57829284667969,1200
2017-12-15,77.91000366210938,78.66999816894531,77.76000213623047,78.58000183105469,77.10521697998047,3600
2017-12-18,79.30999755859375,79.54000091552734,79.20999908447266,79.41999816894531,77.929443359375,3200
2017-12-19,79.37000274658203,79.56999969482422,79.0,79.0,77.51731872558594,3600
