Date,Open,High,Low,Close,Adj Close,Volume
2019-05-10,65.0,65.33000183105469,64.44999694824219,65.33000183105469,63.19972229003906,6400
2019-05-13,64.05999755859375,64.20999908447266,63.41999816894531,63.86000061035156,61.77764892578125,6800
2019-05-14,63.880001068115234,64.45999908447266,63.880001068115234,64.08000183105469,61.990478515625,3000
2019-05-15,64.12000274658203,64.56999969482422,64.12000274658203,64.5199966430664,62.4161262512207,5000
2019-05-16,64.55000305175781,65.0999984741211,64.13999938964844,64.13999938964844,62.04850769042969,4800
2019-05-17,63.59000015258789,64.33999633789062,63.59000015258789,64.16000366210938,62.067867279052734,1500
2019-05-20,63.97999954223633,64.54000091552734,63.97999954223633,64.54000091552734,62.43547821044922,3000
2019-05-21,64.70999908447266,65.5199966430664,64.70999908447266,65.44999694824219,63.3157958984375,4900
2019-05-22,65.08999633789062,65.08999633789062,64.5999984741211,64.95999908447266,62.8417854309082,9100
2019-05-23,64.44999694824219,64.44999694824219,63.22999954223633,63.439998626708984,61.371334075927734,2900
2019-05-24,63.599998474121094,63.9900016784668,63.439998626708984,63.869998931884766,61.787322998046875,3800
2019-05-28,64.12000274658203,64.12000274658203,63.279998779296875,63.279998779296875,61.216552734375,4100
2019-05-29,63.060001373291016,63.060001373291016,62.150001525878906,62.400001525878906,60.365264892578125,3400
2019-05-30,62.5,62.810001373291016,62.09000015258789,62.5,60.46199417114258,4600
2019-05-31,61.9900016784668,62.20000076293945,61.41999816894531,62.04999923706055,60.02666473388672,3900
2019-06-03,61.9900016784668,62.75,61.9900016784668,62.47999954223633,60.44264602661133,1700
2019-06-04,63.040000915527344,64.44000244140625,63.040000915527344,64.36000061035156,62.26133728027344,3500
2019-06-05,64.30999755859375,64.30999755859375,64.04000091552734,64.04000091552734,61.95177459716797,700
2019-06-06,63.970001220703125,64.06999969482422,63.66999816894531,63.970001220703125,61.884063720703125,1200
2019-06-07,64.08999633789062,64.79000091552734,64.08999633789062,64.7699966430664,62.65797424316406,1600
2019-06-10,65.58999633789062,65.58999633789062,65.22000122070312,65.22000122070312,63.093299865722656,2500
2019-06-11,65.19999694824219,65.5,64.63999938964844,64.63999938964844,62.53220748901367,1300
2019-06-12,64.26000213623047,64.56999969482422,64.26000213623047,64.56999969482422,62.464508056640625,800
2019-06-13,64.55999755859375,65.1500015258789,64.55999755859375,65.1500015258789,63.02558517456055,1900
2019-06-14,65.12999725341797,65.12999725341797,64.6500015258789,64.79000091552734,62.67732238769531,900
2019-06-17,64.9000015258789,65.41000366210938,64.80000305175781,65.41000366210938,63.277103424072266,800
2019-06-18,65.56999969482422,66.22000122070312,65.56999969482422,65.70999908447266,63.56733322143555,4400
2019-06-19,65.6500015258789,66.31999969482422,65.62999725341797,66.31999969482422,64.15744018554688,3000
2019-06-20,66.97000122070312,66.97000122070312,65.52999877929688,65.6500015258789,63.50929260253906,2200
2019-06-21,65.43000030517578,66.08000183105469,65.2699966430664,66.08000183105469,63.92525863647461,1200
2019-06-24,66.0999984741211,66.0999984741211,65.33999633789062,65.6500015258789,63.55642318725586,1700
2019-06-25,65.43000030517578,65.83000183105469,65.43000030517578,65.69000244140625,63.59513854980469,3500
2019-06-26,65.04000091552734,65.08999633789062,64.83999633789062,64.97000122070312,62.898101806640625,11100
2019-06-27,65.05999755859375,65.79000091552734,65.05999755859375,65.69999694824219,63.60481643676758,4700
2019-06-28,65.8499984741211,66.58999633789062,65.8499984741211,66.58000183105469,64.4567642211914,4000
2019-07-01,66.44000244140625,66.5,66.36000061035156,66.41000366210938,64.29218292236328,2300
2019-07-02,66.1500015258789,66.58000183105469,66.1500015258789,66.5,64.37931060791016,2900
2019-07-03,66.7699966430664,67.30999755859375,66.7699966430664,66.93000030517578,64.79558563232422,4600
2019-07-05,66.76000213623047,67.43000030517578,66.72000122070312,67.43000030517578,65.27963256835938,500
2019-07-08,67.33000183105469,67.33000183105469,66.5999984741211,66.93000030517578,64.79558563232422,5700
2019-07-09,66.56999969482422,66.56999969482422,65.87999725341797,66.19999694824219,64.0888671875,2100
2019-07-10,66.43000030517578,66.91000366210938,66.3499984741211,66.8499984741211,64.7181396484375,1000
2019-07-11,67.75,68.36000061035156,67.45999908447266,67.72000122070312,65.5604019165039,3600
2019-07-12,67.47000122070312,68.41000366210938,67.47000122070312,68.41000366210938,66.2283935546875,6200
2019-07-15,68.4000015258789,68.4000015258789,68.13999938964844,68.16000366210938,65.98635864257812,2800
2019-07-16,68.33999633789062,68.33999633789062,67.9000015258789,67.9000015258789,65.73464965820312,1300
2019-07-17,67.44999694824219,67.68000030517578,67.4000015258789,67.4800033569336,65.32804870605469,4000
2019-07-18,67.6500015258789,67.80000305175781,67.62000274658203,67.69000244140625,65.53136444091797,1300
2019-07-19,67.4800033569336,67.56999969482422,67.19000244140625,67.19000244140625,65.04730987548828,3500
2019-07-22,67.33000183105469,67.33000183105469,66.5999984741211,66.62999725341797,64.50515747070312,5200
2019-07-23,66.81999969482422,66.97000122070312,66.58000183105469,66.97000122070312,64.83432006835938,1000
2019-07-24,66.52999877929688,67.76000213623047,66.52999877929688,67.76000213623047,65.59912872314453,3100
2019-07-25,67.30999755859375,67.7300033569336,67.01000213623047,67.0999984741211,64.96017456054688,3100
2019-07-26,67.38999938964844,68.30999755859375,67.38999938964844,68.26000213623047,66.08318328857422,3300
2019-07-29,68.38999938964844,68.54000091552734,68.38999938964844,68.54000091552734,66.354248046875,6400
2019-07-30,67.83000183105469,68.73999786376953,67.83000183105469,68.73999786376953,66.5478744506836,3100
2019-07-31,68.9000015258789,69.12000274658203,67.80999755859375,68.3499984741211,66.17031860351562,2300
