Date,Open,High,Low,Close,Adj Close,Volume
2019-05-10,55.88999938964844,56.08000183105469,55.88999938964844,56.08000183105469,50.315765380859375,800
2019-05-13,54.7400016784668,54.7400016784668,54.18000030517578,54.18000030517578,48.611053466796875,6200
2019-05-14,54.61000061035156,55.0,54.61000061035156,54.81999969482422,49.18528366088867,4600
2019-05-15,54.7400016784668,54.7400016784668,54.65999984741211,54.65999984741211,49.04172134399414,1200
2019-05-16,55.119998931884766,55.150001525878906,55.119998931884766,55.150001525878906,49.48135757446289,1000
2019-05-17,54.83000183105469,54.88999938964844,54.560001373291016,54.599998474121094,48.987892150878906,4100
2019-05-20,53.650001525878906,54.560001373291016,53.650001525878906,54.529998779296875,48.925086975097656,700
2019-05-21,55.2400016784668,55.2400016784668,55.16999816894531,55.20000076293945,49.52621841430664,700
2019-05-22,54.90999984741211,55.029998779296875,54.869998931884766,54.869998931884766,49.230133056640625,2700
2019-05-23,54.11000061035156,54.11000061035156,54.0,54.0,48.44955825805664,3100
2019-05-24,54.15999984741211,54.5099983215332,54.15999984741211,54.5099983215332,48.90713119506836,400
2019-05-28,54.439998626708984,54.5099983215332,53.939998626708984,53.939998626708984,48.39572525024414,1000
2019-05-29,53.59000015258789,53.959999084472656,53.43000030517578,53.959999084472656,48.413673400878906,2200
2019-05-30,53.90999984741211,53.90999984741211,53.63999938964844,53.63999938964844,48.12655258178711,2600
2019-05-31,52.790000915527344,53.06999969482422,52.66999816894531,52.66999816894531,47.25627136230469,13400
2019-06-03,52.880001068115234,52.880001068115234,52.630001068115234,52.79999923706055,47.37290573120117,1900
2019-06-04,53.43000030517578,54.380001068115234,53.43000030517578,54.380001068115234,48.790496826171875,2800
2019-06-05,54.56999969482422,54.709999084472656,54.540000915527344,54.709999084472656,49.086570739746094,500
2019-06-06,55.209999084472656,55.209999084472656,55.08000183105469,55.08000183105469,49.418548583984375,400
2019-06-07,55.310001373291016,55.470001220703125,55.279998779296875,55.369998931884766,49.678741455078125,2900
2019-06-10,56.04999923706055,56.099998474121094,55.7599983215332,55.7599983215332,50.028656005859375,1100
2019-06-11,56.099998474121094,56.099998474121094,55.41999816894531,55.41999816894531,49.72360610961914,400
2019-06-12,55.13999938964844,55.209999084472656,55.13999938964844,55.150001525878906,49.48135757446289,700
2019-06-13,55.279998779296875,55.36000061035156,55.16999816894531,55.16999816894531,49.49929428100586,1500
2019-06-14,55.060001373291016,55.11000061035156,54.83000183105469,55.11000061035156,49.44546890258789,1100
2019-06-17,54.47999954223633,54.47999954223633,54.47999954223633,54.47999954223633,48.880218505859375,200
2019-06-18,54.209999084472656,55.5,54.209999084472656,55.13999938964844,49.472381591796875,2100
2019-06-19,55.369998931884766,55.369998931884766,55.16999816894531,55.16999816894531,49.49929428100586,700
2019-06-20,55.70000076293945,55.70000076293945,55.18000030517578,55.650001525878906,49.929962158203125,9600
2019-06-21,55.59000015258789,55.65999984741211,55.5,55.5,49.79537582397461,3400
2019-06-24,55.31999969482422,55.34000015258789,54.56999969482422,54.56999969482422,49.22705841064453,1700
2019-06-25,54.4900016784668,54.4900016784668,54.11000061035156,54.11000061035156,48.81210708618164,800
2019-06-26,54.33000183105469,54.33000183105469,54.16999816894531,54.2400016784668,48.92937088012695,2800
2019-06-27,54.650001525878906,55.02000045776367,54.650001525878906,54.97999954223633,49.596920013427734,1000
2019-06-28,55.02000045776367,55.72999954223633,55.02000045776367,55.47999954223633,50.0479621887207,2800
2019-07-01,55.95000076293945,56.2400016784668,55.599998474121094,55.810001373291016,50.34565353393555,2600
2019-07-02,55.7599983215332,55.790000915527344,55.619998931884766,55.779998779296875,50.3185920715332,1400
2019-07-03,55.95000076293945,56.369998931884766,55.95000076293945,56.369998931884766,50.85082244873047,600
2019-07-05,56.560001373291016,56.63999938964844,56.22999954223633,56.63999938964844,51.09439468383789,4100
2019-07-08,55.81999969482422,55.81999969482422,55.720001220703125,55.72999954223633,50.27348327636719,5200
2019-07-09,55.630001068115234,56.15999984741211,55.630001068115234,56.15999984741211,50.66138458251953,1100
2019-07-10,56.310001373291016,56.36000061035156,56.130001068115234,56.130001068115234,50.634334564208984,900
2019-07-11,56.09000015258789,56.5099983215332,55.97999954223633,56.5099983215332,50.97711944580078,1200
2019-07-12,56.79999923706055,57.060001373291016,56.77000045776367,57.060001373291016,51.4732666015625,1000
