,DBKGn.DE,EDP.LS,RDSa.AS,VIX,IXIC,MXNUSD=X,KBC.BR,EURUSD=X,AAL.L,FCHI,VWS.CO,DBK.DE,MT.AS,STOXX50E,NASDAQ,RIO.L,BP.L,ISP.MI,GDAXI,EDF.PA,BBVA.MC,MXN=X,STOXX,RWEG.DE,BNPP.PA,RDSa.L,REP.MC,S&P500,CBKG.DE,EQNR.OL,SGREN.MC,GBPUSD=X,SAN.MC,GLEN.L,CRDI.MI,ANTO.L,EONGn.DE,CHFUSD=X,SOGN.PA,EDPR.LS,INGA.AS,TOTF.PA,date
0,25.2356,3.419,25.535,16.09,5013.120117,0.063392,60.970001,1.113499,910.099976,4883.189941,347.399994,25.2356,17.930901,3496.280029,5013.120117,2621.0,419.149994,3.344,11180.5,19.889999,8.963,15.7749,387.070007,19.334999,55.369999,1803.5,16.065001,2077.419922,11.77,137.600006,14.63,1.568701,6.30066,253.0,31.2143,680.5,10.8711,1.069862,42.970001,6.408,15.23,43.889999,2015-07-01
1,25.2535,3.483,25.705,16.790001,5009.209961,0.063817,60.299999,1.103363,918.200012,4835.560059,345.5,25.2535,17.6782,3463.25,5009.209961,2633.0,437.399994,3.258,11099.349609,20.26,8.84,15.6699,385.459991,20.295,54.709999,1816.5,16.094999,2076.780029,11.675,140.699997,14.835,1.560501,6.25935,255.75,30.6131,684.5,11.0388,1.05403,42.314999,6.535,14.93,43.904999,2015-07-02
2,24.4056,3.35,25.334999,17.01,4991.939941,0.063611,57.93,1.099505,883.200012,4711.540039,340.700012,24.4056,17.1749,3365.199951,4991.939941,2578.0,429.5,3.05,10890.629883,19.665001,8.55,15.7205,378.679993,19.24,51.970001,1788.0,15.55,2068.76001,11.225,136.0,14.665,1.555597,6.03608,247.600006,28.4587,669.0,10.6944,1.05921,40.395,6.277,14.385,42.900002,2015-07-06
3,23.829901,3.31,24.834999,16.09,4997.459961,0.06327,56.740002,1.104899,832.299988,4604.640137,333.700012,23.829901,16.0746,3294.189941,4997.459961,2492.5,418.549988,2.962,10676.780273,19.530001,8.352,15.8054,372.73999,19.004999,50.5,1753.0,15.235,2081.340088,10.805,134.5,14.275,1.560208,5.89937,230.600006,27.3564,642.5,10.5177,1.060524,39.275002,6.081,13.915,42.005001,2015-07-07
4,24.012899,3.377,25.075001,19.66,4909.759766,0.063131,57.279999,1.100994,845.599976,4639.02002,334.399994,24.012899,16.567699,3327.5,4909.759766,2484.5,423.200012,3.068,10747.299805,19.82,8.46,15.8401,372.880005,19.16,50.93,1801.5,15.39,2046.680054,10.9,137.699997,14.425,1.546288,5.93183,237.899994,28.2833,644.0,10.6264,1.056457,39.5,6.241,13.99,42.244999,2015-07-08
5,24.4636,3.465,25.225,19.969999,4922.399902,0.063278,59.450001,1.107101,859.200012,4757.220215,343.5,24.4636,16.655399,3420.030029,4922.399902,2528.5,426.049988,3.21,10996.410156,20.219999,8.722,15.8032,381.059998,19.4,52.380001,1804.5,15.855,2051.310059,11.09,138.100006,15.015,1.536996,6.14132,240.949997,29.510799,650.0,10.8666,1.05753,40.955002,6.476,14.61,43.305,2015-07-09
6,25.4632,3.553,25.395,16.83,4997.700195,0.063692,61.130001,1.106305,863.0,4903.069824,359.799988,25.4632,16.910101,3528.810059,4997.700195,2539.5,427.0,3.352,11315.629883,20.674999,9.019,15.7005,388.799988,19.91,54.490002,1822.0,16.27,2076.620117,11.365,138.0,15.495,1.537397,6.37148,245.050003,30.7384,657.0,11.1339,1.054964,42.450001,6.578,15.175,44.345001,2015-07-10
7,26.3111,3.565,25.66,13.9,5071.509766,0.063563,62.82,1.112904,878.200012,4998.100098,368.100006,26.3111,17.1709,3590.429932,5071.509766,2600.5,428.799988,3.416,11484.379883,20.924999,9.227,15.7323,396.459991,20.205,55.77,1818.0,16.51,2099.600098,11.65,136.199997,15.93,1.55159,6.50721,250.399994,31.239401,667.0,11.2246,1.063796,43.555,6.752,15.49,44.674999,2015-07-13
8,26.5119,3.557,26.08,13.37,5104.890137,0.063853,63.150002,1.099046,869.5,5032.470215,367.600006,26.5119,17.1057,3607.189941,5104.890137,2580.5,429.149994,3.412,11516.900391,20.875,9.279,15.661,398.299988,19.844999,56.360001,1838.0,16.549999,2108.949951,11.65,140.899994,15.765,1.548227,6.46983,248.550003,30.9137,658.0,11.1657,1.052189,43.779999,6.808,15.565,45.099998,2015-07-14
9,26.7752,3.586,26.09,13.23,5098.939941,0.063307,64.110001,1.1008,874.400024,5047.240234,371.5,26.7752,16.946699,3623.870117,5098.939941,2597.0,427.100006,3.462,11539.660156,21.43,9.267,15.796,400.029999,19.83,56.290001,1824.5,16.665001,2107.399902,11.795,140.899994,15.895,1.563697,6.52098,245.199997,30.988899,654.5,11.2608,1.058347,44.195,6.8,15.61,45.25,2015-07-15
10,27.2215,3.63,26.35,12.11,5163.180176,0.063188,64.830002,1.094355,890.299988,5121.5,377.5,27.2215,16.9345,3676.409912,5163.180176,2622.5,422.0,3.536,11716.759766,21.709999,9.366,15.8258,405.429993,20.139999,57.549999,1835.5,16.924999,2124.290039,12.015,141.399994,16.24,1.563404,6.65277,245.350006,31.6152,658.5,11.4511,1.0502,44.875,6.864,15.9,45.740002,2015-07-16
11,27.154499,3.617,26.215,11.95,5210.140137,0.062811,64.699997,1.088601,877.400024,5124.390137,375.0,27.154499,16.7817,3670.340088,5210.140137,2593.0,416.950012,3.558,11673.419922,21.405001,9.347,15.9208,405.679993,19.775,57.310001,1814.0,16.76,2126.639893,12.005,139.199997,16.1,1.561305,6.60261,243.100006,31.6402,651.0,11.2744,1.044823,44.845001,6.856,15.81,45.639999,2015-07-17
12,27.578501,3.65,26.200001,12.25,5218.859863,0.062491,64.900002,1.083025,867.299988,5142.490234,377.100006,27.578501,16.7715,3686.580078,5218.859863,2591.0,416.600006,3.596,11735.719727,21.545,9.397,16.002399,406.799988,19.870001,57.450001,1819.0,16.77,2128.280029,12.115,138.5,16.375,1.560038,6.64884,240.550003,31.815599,641.0,11.3469,1.039285,45.314999,6.803,15.86,45.665001,2015-07-20
13,27.341999,3.598,26.200001,12.22,5208.120117,0.062456,64.110001,1.083541,861.700012,5106.569824,374.100006,27.341999,17.0751,3647.959961,5208.120117,2597.0,414.0,3.514,11604.799805,21.440001,9.348,16.0112,402.660004,19.385,57.049999,1836.0,16.615,2119.209961,12.05,140.100006,16.370001,1.55739,6.57507,241.050003,31.3146,648.0,11.2382,1.03799,45.125,6.841,15.695,45.435001,2015-07-21
14,27.426701,3.628,25.73,12.12,5171.77002,0.062085,64.449997,1.093996,813.5,5082.569824,386.5,27.426701,16.5107,3635.580078,5171.77002,2502.5,406.600006,3.51,11520.669922,21.110001,9.397,16.107,400.279999,19.205,56.849998,1787.0,16.389999,2114.149902,12.025,137.399994,16.575001,1.555597,6.60556,228.0,31.239401,627.5,11.1928,1.043841,45.330002,6.901,15.66,44.630001,2015-07-22
15,27.641001,3.587,25.34,12.64,5146.410156,0.061706,63.860001,1.092705,806.400024,5086.740234,386.100006,27.641001,16.435301,3634.639893,5146.410156,2488.0,401.0,3.51,11512.110352,21.139999,9.385,16.205999,398.100006,19.165001,57.09,1784.0,16.155001,2102.149902,12.09,137.199997,16.629999,1.561402,6.56228,220.050003,31.2143,628.5,11.2336,1.041992,45.650002,6.896,15.735,44.630001,2015-07-23
16,27.3643,3.605,24.945,13.74,5088.629883,0.061485,63.540001,1.098901,778.0,5057.359863,392.0,27.3643,16.0217,3600.0,5088.629883,2400.5,394.700012,3.526,11347.450195,21.055,9.297,16.264,394.640015,18.93,57.209999,1755.5,15.915,2079.649902,11.98,134.300003,16.33,1.551952,6.44327,210.149994,30.8636,589.0,11.0569,1.042427,45.264999,6.869,15.56,44.244999,2015-07-24
17,26.2799,3.537,24.455,15.6,5039.779785,0.061376,62.380001,1.097237,772.599976,4927.600098,379.5,26.2799,15.9055,3513.100098,5039.779785,2394.0,387.299988,3.36,11056.400391,20.865,9.14,16.292999,385.910004,18.549999,55.709999,1735.5,15.535,2067.639893,11.615,130.399994,15.815,1.552289,6.30066,205.600006,30.1371,573.0,10.853,1.038961,43.884998,6.687,15.27,42.98,2015-07-27
18,26.726101,3.523,24.67,13.44,5089.209961,0.061429,63.009998,1.109004,796.599976,4977.319824,380.299988,26.726101,16.382299,3554.110107,5089.209961,2406.0,392.649994,3.446,11173.910156,21.01,9.296,16.278999,390.019989,18.605,56.759998,1740.0,15.735,2093.25,11.73,132.199997,16.084999,1.55642,6.36262,212.550003,30.938801,586.0,10.8349,1.039501,44.474998,6.766,15.51,43.215,2015-07-28
19,27.007299,3.484,25.110001,12.5,5111.72998,0.061415,62.139999,1.106599,813.599976,5017.439941,383.799988,27.007299,16.688,3575.530029,5111.72998,2454.0,398.600006,3.438,11211.849609,21.135,9.303,16.2827,394.01001,18.57,56.23,1764.5,16.014999,2108.570068,11.67,137.399994,16.389999,1.56111,6.39115,213.0,29.911699,585.0,10.8258,1.039901,44.119999,6.728,15.345,44.314999,2015-07-29
20,28.426399,3.504,26.35,12.13,5128.779785,0.061501,62.18,1.098406,805.700012,5046.419922,368.799988,28.426399,16.58,3583.790039,5128.779785,2456.5,401.0,3.458,11257.150391,21.844999,9.266,16.259899,396.23999,18.84,57.66,1839.0,15.375,2108.629883,11.73,141.199997,14.76,1.560208,6.17378,211.0,29.911699,580.5,10.8802,1.033731,44.580002,6.74,15.45,44.959999,2015-07-30
21,28.5781,3.368,26.18,12.12,5128.279785,0.062093,63.459999,1.093924,811.200012,5082.609863,370.899994,28.5781,16.830601,3600.689941,5128.279785,2486.5,395.450012,3.502,11308.990234,21.690001,9.214,16.1049,396.369995,18.950001,59.310001,1840.0,15.3,2103.840088,11.785,138.199997,14.415,1.560428,6.18067,208.0,30.237301,567.0,10.8847,1.032738,44.799999,6.669,15.49,45.075001,2015-07-31
22,28.546801,3.395,26.17,12.56,5115.379883,0.061818,64.139999,1.0969,779.0,5120.52002,386.299988,28.546801,16.5861,3635.399902,5115.379883,2432.5,391.450012,3.53,11443.719727,21.645,9.284,16.1766,399.440002,19.094999,59.549999,1832.0,15.29,2098.040039,12.05,136.0,15.32,1.562695,6.16985,200.350006,30.2624,568.0,10.93,1.034019,45.0,6.766,15.725,44.950001,2015-08-03
23,27.810499,3.385,26.18,13.0,5105.549805,0.061382,63.740002,1.095602,784.5,5112.140137,386.100006,27.810499,16.901899,3619.310059,5105.549805,2470.5,390.399994,3.438,11456.070313,21.65,9.119,16.2913,398.75,18.995001,59.759998,1830.5,15.05,2093.320068,11.93,136.5,15.14,1.559041,6.08624,200.149994,29.9618,574.5,10.9436,1.031779,44.645,6.699,15.61,44.650002,2015-08-04
24,28.0292,3.42,26.809999,12.51,5139.939941,0.061125,63.439999,1.088898,798.099976,5196.72998,387.299988,28.0292,17.7129,3676.75,5139.939941,2567.5,395.049988,3.456,11636.299805,21.915001,9.254,16.3599,403.929993,19.325001,60.450001,1861.0,15.18,2099.840088,11.855,139.100006,15.675,1.556905,6.17181,203.300003,31.890699,591.0,11.1566,1.022599,48.169998,6.735,15.065,45.465,2015-08-05
25,27.757,3.407,26.725,13.77,5056.439941,0.061275,65.339996,1.09031,775.400024,5192.109863,383.5,27.757,17.621201,3668.469971,5056.439941,2575.5,383.200012,3.478,11585.099609,21.870001,9.27,16.319901,400.700012,19.264999,60.68,1873.5,15.13,2083.560059,11.685,135.699997,15.44,1.560598,6.15312,199.300003,31.9158,580.0,11.1158,1.021409,48.095001,6.783,15.06,45.294998,2015-08-06
26,27.453501,3.396,26.77,13.39,5043.540039,0.061916,63.799999,1.092705,800.5,5154.75,376.299988,27.453501,17.7027,3637.800049,5043.540039,2587.5,385.600006,3.436,11490.830078,21.91,9.271,16.150999,397.070007,19.215,60.25,1885.5,15.12,2077.570068,11.5,138.800003,15.16,1.551422,6.10198,203.199997,31.514999,589.5,10.9527,1.019378,47.875,6.493,14.62,45.794998,2015-08-07
27,27.542801,3.378,26.66,12.23,5101.799805,0.06184,63.490002,1.096503,808.400024,5195.410156,382.600006,27.542801,17.7516,3674.939941,5101.799805,2635.0,385.5,3.486,11604.780273,22.075001,9.366,16.1707,399.820007,19.27,60.450001,1879.5,15.295,2104.179932,11.66,136.5,15.35,1.549403,6.2023,205.949997,31.9659,594.0,10.8892,1.01688,48.330002,6.464,14.855,45.889999,2015-08-10
28,26.989401,3.333,26.450001,13.71,5036.790039,0.061323,63.77,1.101698,774.799988,5099.029785,374.0,26.989401,16.9569,3605.280029,5036.790039,2553.5,380.5,3.466,11293.650391,21.575001,9.269,16.307199,393.609985,18.629999,59.639999,1867.0,15.005,2084.070068,11.525,134.399994,15.025,1.558531,6.09018,191.0,31.6653,572.0,10.6083,1.016673,47.91,6.42,14.785,45.505001,2015-08-11
29,25.8559,3.32,26.32,13.61,5044.390137,0.061536,60.880001,1.104204,770.0,4925.430176,363.799988,25.8559,16.535101,3484.409912,5044.390137,2554.5,383.600006,3.358,10924.610352,21.245001,9.024,16.2507,382.98999,18.27,57.93,1877.5,14.8,2086.050049,11.115,136.100006,14.305,1.558409,5.91904,180.199997,30.7384,574.0,10.572,1.011982,46.23,6.344,14.175,44.535,2015-08-12
30,26.190599,3.352,25.620001,13.49,5033.560059,0.060979,61.470001,1.116096,764.900024,4986.850098,374.0,26.190599,16.231501,3516.149902,5033.560059,2459.0,383.149994,3.416,11014.629883,21.280001,9.057,16.399,386.690002,16.825001,58.689999,1821.5,14.74,2083.389893,11.22,136.5,14.715,1.561597,5.90133,176.800003,31.1141,572.5,10.6445,1.025326,46.985001,6.388,14.16,44.380001,2015-08-13
31,25.842501,3.336,25.4,12.83,5048.240234,0.061109,61.18,1.116096,756.799988,4956.470215,378.700012,25.842501,16.192801,3491.030029,5048.240234,2462.5,379.25,3.388,10985.139648,20.785,9.008,16.364201,386.23999,16.424999,58.150002,1797.0,14.555,2091.540039,11.01,132.100006,14.45,1.561792,5.83839,172.850006,31.013901,569.5,10.5539,1.02522,46.700001,6.399,14.11,44.0,2015-08-14
32,25.695299,3.368,25.370001,13.02,5091.700195,0.06086,61.209999,1.109299,755.200012,4984.830078,377.600006,25.695299,16.2376,3497.899902,5091.700195,2445.0,378.149994,3.428,10940.330078,20.85,9.015,16.431101,387.26001,16.295,59.119999,1793.0,14.565,2102.439941,11.015,131.5,14.585,1.56519,5.84724,170.0,31.2143,573.5,10.4633,1.023437,47.299999,6.44,14.09,44.485001,2015-08-17
33,25.659599,3.378,25.205,13.79,5059.350098,0.060912,61.439999,1.1078,741.900024,4971.25,385.5,25.659599,16.0991,3495.379883,5059.350098,2412.0,373.75,3.46,10915.919922,20.815001,8.974,16.417,388.130005,15.76,59.34,1764.0,14.39,2096.919922,11.01,129.800003,14.775,1.558506,5.82757,176.100006,31.2644,561.5,10.3228,1.022286,47.215,6.437,14.525,43.75,2015-08-18
34,25.2178,3.337,24.620001,15.25,5019.049805,0.060248,60.84,1.103083,709.400024,4884.100098,386.5,25.2178,15.6427,3429.840088,5019.049805,2323.0,367.5,3.402,10682.150391,20.684999,8.796,16.598,381.309998,15.295,58.939999,1729.0,14.12,2079.610107,10.885,128.0,14.36,1.56649,5.77052,158.949997,30.988899,552.0,10.0373,1.023123,46.794998,6.381,14.21,42.965,2015-08-19
35,24.4636,3.308,24.5,19.139999,4877.490234,0.059566,59.0,1.111803,740.5,4783.549805,355.399994,24.4636,15.6406,3353.47998,4877.490234,2361.0,369.600006,3.28,10432.19043,20.379999,8.611,16.7882,373.440002,15.265,57.82,1738.5,13.905,2035.72998,10.5,125.699997,12.9,1.568308,5.68495,162.850006,30.1371,571.5,9.91949,1.035518,45.474998,6.28,13.66,42.549999,2015-08-20
36,23.624701,3.167,23.450001,28.030001,4706.040039,0.058893,56.98,1.123697,732.799988,4630.990234,339.299988,23.624701,15.0171,3247.26001,4706.040039,2315.0,357.200012,3.162,10124.519531,19.855,8.338,16.9799,361.279999,14.545,55.580002,1686.0,13.45,1970.890015,10.14,123.400002,12.75,1.569095,5.50496,158.550003,29.084999,563.0,9.489,1.042644,43.540001,6.118,13.155,41.080002,2015-08-21
37,21.978001,2.975,21.639999,40.740002,4526.25,0.05826,54.380001,1.137695,660.200012,4383.459961,326.399994,21.978001,13.5928,3073.389893,4526.25,2154.5,331.049988,2.968,9648.429688,18.74,7.93,17.164301,342.01001,13.22,52.849998,1579.0,12.265,1893.209961,9.519,116.300003,12.065,1.567791,5.12138,137.899994,27.256201,533.0,8.67332,1.055632,40.634998,5.825,12.47,37.834999,2015-08-24
38,23.348,3.06,22.385,36.02,4506.490234,0.057888,57.959999,1.158306,683.700012,4564.859863,348.600006,23.348,14.0859,3218.01001,4506.490234,2244.5,335.350006,3.212,10128.120117,19.045,8.232,17.274599,356.359985,13.86,55.490002,1619.0,12.725,1867.609985,10.06,118.199997,13.21,1.576293,5.34169,144.300003,29.135099,579.5,9.14913,1.072386,42.990002,6.063,13.355,39.095001,2015-08-25
39,22.9687,3.031,21.620001,30.32,4697.540039,0.058723,56.849998,1.155095,664.299988,4501.049805,347.299988,22.9687,13.6051,3170.72998,4697.540039,2200.0,331.200012,3.23,9997.429688,18.795,8.09,17.0292,350.140015,13.53,55.07,1575.0,12.415,1940.51001,9.94,119.199997,13.015,1.569588,5.2217,138.899994,29.0098,561.5,8.95428,1.064849,42.360001,5.943,13.2,37.705002,2015-08-26
40,23.749599,3.142,22.815001,26.1,4812.709961,0.059268,59.110001,1.134005,726.299988,4658.180176,361.0,23.749599,14.4242,3280.780029,4812.709961,2349.0,351.200012,3.31,10315.620117,19.24,8.338,16.8724,362.269989,14.035,56.549999,1653.5,13.065,1987.660034,10.205,122.099998,13.585,1.548203,5.42234,145.350006,29.5609,611.5,9.29414,1.050531,43.779999,6.044,13.72,40.18,2015-08-27
41,23.5399,3.143,23.389999,26.049999,4828.319824,0.059711,59.009998,1.124796,741.0,4675.129883,356.899994,23.5399,14.7767,3286.590088,4828.319824,2388.0,360.5,3.244,10298.530273,19.445,8.358,16.747299,363.279999,14.015,56.650002,1695.0,13.21,1988.869995,10.1,126.800003,13.665,1.541402,5.47251,148.300003,29.2854,609.0,9.32133,1.035947,43.674999,6.034,13.665,41.18,2015-08-28
42,22.834801,3.058,22.540001,31.4,4636.100098,0.058983,58.139999,1.122586,684.400024,4541.160156,349.0,22.834801,13.7416,3188.72998,4636.100098,2271.0,349.399994,3.158,10015.570313,18.77,7.986,16.954,352.890015,13.105,54.610001,1638.0,12.295,1913.849976,9.766,123.099998,13.005,1.536311,5.21973,133.5,28.208099,574.5,8.9579,1.036162,41.974998,5.93,13.23,40.41,2015-09-01
43,22.8482,3.031,22.434999,26.09,4749.97998,0.059317,58.310001,1.129344,683.799988,4554.919922,355.5,22.8482,13.599,3198.860107,4749.97998,2266.5,345.299988,3.236,10048.049805,18.709999,7.972,16.858601,353.859985,12.895,54.880001,1631.0,12.09,1948.859985,9.771,122.800003,12.895,1.530526,5.20498,122.800003,28.508801,577.5,8.84824,1.041667,42.095001,5.879,13.215,40.060001,2015-09-02
44,23.6514,3.11,23.0,25.610001,4733.5,0.059516,58.419998,1.121604,725.0,4653.790039,364.0,23.6514,14.0656,3270.090088,4733.5,2341.0,355.850006,3.294,10317.839844,18.290001,8.055,16.8022,362.23999,13.295,56.119999,1659.5,12.23,1951.130005,10.025,126.800003,13.06,1.530807,5.24235,130.949997,29.4858,596.5,9.03041,1.03114,43.27,6.0,13.585,41.439999,2015-09-03
45,22.696501,3.065,22.190001,27.799999,4683.919922,0.059059,57.220001,1.112595,668.5,4523.080078,351.399994,22.696501,13.2444,3180.25,4683.919922,2235.0,337.899994,3.14,10038.040039,17.82,7.866,16.9321,353.109985,12.595,54.490002,1605.0,11.79,1921.219971,9.644,121.0,12.565,1.526205,5.09285,123.150002,28.032801,564.5,8.55551,1.026905,41.619999,5.87,13.1,39.959999,2015-09-04
46,23.419399,3.114,22.57,24.9,4811.930176,0.059446,58.189999,1.116395,703.900024,4598.259766,353.799988,23.419399,13.4319,3233.840088,4811.930176,2309.5,340.200012,3.208,10271.360352,17.945,7.884,16.822001,359.0,13.285,55.549999,1629.5,11.73,1969.410034,10.31,121.699997,12.695,1.528304,5.08892,137.600006,28.508801,610.0,8.80836,1.025115,42.669998,5.933,13.41,40.365002,2015-09-08
47,23.446199,3.134,22.815001,26.23,4756.529785,0.058981,59.150002,1.120737,742.900024,4664.589844,358.299988,23.446199,13.5297,3269.97998,4756.529785,2377.5,342.5,3.21,10303.120117,18.129999,8.03,16.9545,363.769989,13.035,56.450001,1642.0,11.875,1942.040039,10.24,123.599998,12.79,1.540191,5.20203,144.199997,28.9597,615.0,8.76214,1.022704,43.200001,5.976,13.62,40.709999,2015-09-09
48,23.089199,3.056,22.344999,24.370001,4796.25,0.059698,59.150002,1.12207,717.0,4596.529785,357.799988,23.089199,12.9836,3221.139893,4796.25,2365.0,335.299988,3.204,10210.44043,17.75,7.874,16.7509,359.339996,12.48,55.59,1614.0,11.5,1952.290039,10.165,119.400002,12.65,1.535792,5.0299,132.899994,28.7342,604.5,8.0951,1.025536,42.720001,6.047,13.46,39.945,2015-09-10
49,22.8794,3.046,22.094999,23.200001,4822.339844,0.059424,58.93,1.129089,718.400024,4548.720215,354.399994,22.8794,12.8267,3187.939941,4822.339844,2383.0,333.5,3.162,10123.55957,17.700001,7.8,16.8283,355.720001,12.06,55.240002,1612.0,11.165,1961.050049,10.135,117.300003,12.695,1.544211,4.94729,133.800003,28.558901,607.5,7.74255,1.027538,42.360001,5.938,13.25,39.689999,2015-09-11
50,22.990999,3.024,22.055,24.25,4805.759766,0.059809,58.23,1.134404,716.900024,4518.149902,353.700012,22.990999,12.4477,3175.620117,4805.759766,2397.5,332.0,3.106,10131.740234,17.584999,7.765,16.719999,353.630005,11.8,54.57,1607.5,11.1,1953.030029,10.14,116.800003,12.565,1.544807,4.92466,127.900002,28.558901,592.5,7.76521,1.031992,41.639999,5.883,13.085,39.764999,2015-09-14
51,23.365801,2.99,22.315001,22.540001,4860.52002,0.059901,59.259998,1.130761,735.200012,4569.370117,350.600006,23.365801,12.7167,3207.600098,4860.52002,2388.5,338.700012,3.172,10188.129883,16.955,7.835,16.694201,356.429993,11.41,55.080002,1627.0,11.24,1978.089966,10.125,119.599998,12.54,1.54271,4.96794,128.050003,29.2603,605.5,7.28759,1.032844,42.029999,5.84,13.295,40.985001,2015-09-15
52,23.196301,3.062,22.879999,21.35,4889.240234,0.060485,58.93,1.12718,749.299988,4645.839844,351.5,23.196301,12.8654,3251.790039,4889.240234,2395.5,345.850006,3.172,10227.209961,17.305,7.986,16.5331,361.869995,10.865,55.25,1658.0,11.485,1995.310059,10.04,123.5,12.64,1.534495,5.06728,134.699997,29.135099,604.5,6.82175,1.026578,42.195,5.967,13.25,42.130001,2015-09-16
53,23.526501,3.1,22.709999,21.139999,4893.950195,0.060279,58.549999,1.129203,735.400024,4655.140137,351.100006,23.526501,12.6637,3255.790039,4893.950195,2341.5,345.700012,3.2,10229.580078,17.334999,8.048,16.5896,361.209991,11.845,55.650002,1644.5,11.35,1990.199951,10.075,124.099998,12.78,1.551807,5.14793,132.149994,29.160101,589.5,7.36734,1.030822,42.189999,6.038,13.32,41.990002,2015-09-17
54,22.4823,3.068,21.860001,22.280001,4827.22998,0.060077,57.349998,1.140095,720.0,4535.850098,347.200012,22.4823,12.0789,3157.300049,4827.22998,2299.5,333.450012,3.08,9916.160156,16.885,7.706,16.645201,354.769989,10.89,52.98,1582.0,10.8,1958.030029,9.726,121.199997,12.26,1.556905,4.96794,126.0,28.608999,579.5,6.99576,1.039425,40.435001,5.891,12.76,40.775002,2015-09-18
55,22.7143,3.098,22.025,20.139999,4828.950195,0.060059,57.689999,1.129203,694.900024,4585.5,351.0,22.7143,11.8344,3184.719971,4828.950195,2274.5,333.549988,3.16,9948.509766,16.92,7.724,16.6504,357.829987,10.355,53.689999,1577.5,10.715,1966.969971,9.771,121.900002,12.295,1.552891,4.96991,119.0,28.6591,565.5,7.01932,1.031672,41.025002,5.976,12.985,40.82,2015-09-21
56,22.0271,3.029,21.370001,22.440001,4756.720215,0.059175,56.189999,1.119094,648.099976,4428.509766,339.899994,22.0271,11.1335,3076.050049,4756.720215,2194.0,325.200012,3.074,9570.660156,16.195,7.502,16.899,346.670013,9.873,51.869999,1535.5,10.19,1942.73999,9.438,120.400002,11.7,1.55082,4.79188,106.349998,27.8825,524.5,6.70846,1.029018,39.380001,5.843,12.58,39.759998,2015-09-22
57,21.8575,3.06,21.475,22.129999,4752.740234,0.058436,55.799999,1.112075,658.099976,4432.830078,342.600006,21.8575,10.7402,3079.98999,4752.740234,2222.0,329.450012,3.06,9612.620117,16.094999,7.41,17.1127,346.970001,10.03,51.150002,1561.0,10.03,1938.76001,9.407,119.699997,11.72,1.535391,4.69156,109.099998,27.556801,524.5,6.76193,1.02522,38.650002,5.83,12.53,40.625,2015-09-23
58,21.580799,3.048,20.799999,23.469999,4734.47998,0.059288,55.25,1.118994,624.599976,4347.240234,324.399994,21.580799,10.4264,3019.340088,4734.47998,2185.5,322.899994,3.02,9427.639648,15.52,7.332,16.8668,339.630005,9.704,50.919998,1522.5,10.06,1932.23999,9.281,118.0,11.065,1.525204,4.53518,98.610001,27.130899,511.5,6.62145,1.021346,38.650002,5.731,12.38,39.605,2015-09-24
59,22.0226,3.167,21.129999,23.620001,4686.5,0.058955,57.0,1.117893,614.700012,4480.660156,338.399994,22.0226,10.2614,3113.159912,4686.5,2217.0,333.299988,3.13,9688.530273,15.855,7.504,16.9622,349.279999,9.602,52.549999,1552.0,10.095,1931.339966,9.519,122.400002,11.625,1.522696,4.63943,97.220001,28.308399,506.0,6.69214,1.022495,39.705002,5.79,12.865,40.384998,2015-09-25
60,20.9918,3.159,20.58,27.629999,4543.970215,0.05854,56.310001,1.120172,552.700012,4357.049805,328.0,20.9918,9.41372,3039.439941,4543.970215,2111.0,323.049988,3.066,9483.549805,15.33,7.355,17.0823,341.570007,9.204,50.52,1508.5,10.045,1881.77002,9.252,119.099998,11.345,1.520173,4.55288,68.620003,26.9806,481.0,6.46376,1.021137,38.095001,5.733,12.425,38.764999,2015-09-28
61,20.9828,3.171,20.879999,26.83,4517.319824,0.058789,55.380001,1.123103,543.099976,4343.72998,336.5,20.9828,9.57265,3029.860107,4517.319824,2149.5,326.200012,3.066,9450.400391,15.475,7.503,17.010099,339.230011,9.74,50.900002,1537.0,10.23,1884.089966,9.272,120.300003,11.855,1.516507,4.58534,80.25,27.005699,491.700012,6.63052,1.025957,38.735001,5.789,12.42,39.185001,2015-09-29
62,21.4827,3.271,21.184999,24.5,4620.160156,0.059124,56.369999,1.125594,550.900024,4455.290039,346.600006,21.4827,9.49318,3100.669922,4620.160156,2210.0,334.0,3.156,9660.44043,15.765,7.58,16.913601,347.769989,10.15,52.459999,1554.0,10.41,1920.030029,9.422,124.099998,12.38,1.515795,4.66599,91.550003,27.907499,499.700012,6.95769,1.029866,39.849998,5.865,12.65,40.200001,2015-09-30
63,21.1078,3.278,21.605,22.549999,4627.080078,0.059151,56.389999,1.117206,555.0,4426.540039,348.899994,21.1078,9.12845,3069.050049,4627.080078,2220.0,342.25,3.12,9509.25,15.45,7.591,16.9058,346.230011,9.763,51.720001,1587.0,10.79,1923.819946,9.328,127.0,12.65,1.512402,4.65517,91.019997,28.0077,501.0,6.77553,1.026589,39.634998,5.848,12.71,40.375,2015-10-01
